timestamp,ticker,title,status,market_type,yes_bid,yes_ask,yes_ask2,no_bid,no_ask,no_ask2,yes_spread,no_spread,yes_depth,no_depth,liquidity_dollars,volume_24h
2025-10-21T15:25:44.643578Z,KXNBA-26-BOS,Will the Boston win the 2026 Pro Basketball Finals?,active,binary,0.01,0.03,,0.97,0.99,,0.02,0.02,1,29,3212699.68,5485.0
2025-10-21T15:25:44.727059Z,KXNBA-26-NOP,Will the New Orleans win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,30,2305366.51,3740.0
2025-10-21T15:25:44.800603Z,KXNBA-26-BKN,Will the Brooklyn win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,30,2252142.72,0.0
2025-10-21T15:25:44.871882Z,KXNBA-26-MIA,Will the Miami win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,26,2220807.08,0.0
2025-10-21T15:25:44.942742Z,KXNBA-26-POR,Will the Portland win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,28,2208722.88,0.0
2025-10-21T15:25:45.017928Z,KXNBA-26-MEM,Will the Memphis win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,27,2202178.56,25.0
2025-10-21T15:25:45.092252Z,KXNBA-26-PHX,Will the Phoenix win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,27,2198851.21,333.0
2025-10-21T15:25:45.171479Z,KXNBA-26-IND,Will the Indiana win the 2026 Pro Basketball Finals?,active,binary,0.0,0.02,,0.98,1.0,,0.02,0.02,0,28,2196544.66,31.0
2025-10-21T15:25:45.271939Z,KXNBA-26-TOR,Will the Toronto win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,28,2182029.17,0.0
2025-10-21T15:25:45.348433Z,KXNBA-26-SAC,Will the Sacramento win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,27,2181932.67,0.0
2025-10-21T15:25:45.421124Z,KXNBA-26-UTA,Will the Utah win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,29,2181065.07,0.0
2025-10-21T15:25:45.498122Z,KXNBA-26-WAS,Will the Washington win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,28,2180045.08,0.0
2025-10-21T15:25:45.573020Z,KXNBA-26-CHI,Will the Chicago win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,27,2174603.82,0.0
2025-10-21T15:25:45.656859Z,KXNBA-26-CHA,Will the Charlotte win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,21,2160746.93,0.0
2025-10-21T15:26:00.853215Z,KXNBA-26-NYK,Will the New York win the 2026 Pro Basketball Finals?,active,binary,0.06,0.09,,0.91,0.94,,0.03,0.03,6,32,5583964.09,78815.0
2025-10-21T15:26:00.920787Z,KXNBA-26-ORL,Will the Orlando win the 2026 Pro Basketball Finals?,active,binary,0.03,0.04,,0.96,0.97,,0.01,0.01,3,32,4849841.86,3205.0
2025-10-21T15:26:00.993013Z,KXNBA-26-LAL,Will the Los Angeles L win the 2026 Pro Basketball Finals?,active,binary,0.06,0.07,,0.93,0.94,,0.01,0.01,6,30,4743535.98,12982.0
2025-10-21T15:26:01.119125Z,KXNBA-26-OKC,Will the Oklahoma City win the 2026 Pro Basketball Finals?,active,binary,0.28,0.29,,0.71,0.72,,0.01,0.01,21,26,4622400.26,16742.0
2025-10-21T15:26:01.192520Z,KXNBA-26-MIN,Will the Minnesota win the 2026 Pro Basketball Finals?,active,binary,0.04,0.05,,0.95,0.96,,0.01,0.01,4,33,4557899.92,4324.0
2025-10-21T15:26:01.265444Z,KXNBA-26-LAC,Will the Los Angeles C win the 2026 Pro Basketball Finals?,active,binary,0.04,0.05,,0.95,0.96,,0.01,0.01,4,29,4493207.35,2160.0
2025-10-21T15:26:13.383013Z,KXNBA-26-DEN,Will the Denver win the 2026 Pro Basketball Finals?,active,binary,0.14,0.15,,0.85,0.86,,0.01,0.01,13,28,3929786.88,19798.0
2025-10-21T15:26:13.470726Z,KXNBA-26-CLE,Will the Cleveland win the 2026 Pro Basketball Finals?,active,binary,0.1,0.11,,0.89,0.9,,0.01,0.01,10,31,3824713.89,13272.0
2025-10-21T15:26:13.554865Z,KXNBA-26-GSW,Will the Golden State win the 2026 Pro Basketball Finals?,active,binary,0.05,0.06,,0.94,0.95,,0.01,0.01,5,29,3818988.41,9153.0
2025-10-21T15:26:13.639176Z,KXNBA-26-DAL,Will the Dallas win the 2026 Pro Basketball Finals?,active,binary,0.03,0.04,,0.96,0.97,,0.01,0.01,3,30,3779628.62,6873.0
2025-10-21T15:26:13.722733Z,KXNBA-26-PHI,Will the Philadelphia win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,,0.97,0.98,,0.01,0.01,2,31,3490242.06,1900.0
2025-10-21T15:26:13.808808Z,KXNBA-26-SAS,Will the San Antonio win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,,0.97,0.98,,0.01,0.01,2,30,3371691.97,30907.0
2025-10-21T15:26:13.898067Z,KXNBA-26-HOU,Will the Houston win the 2026 Pro Basketball Finals?,active,binary,0.06,0.07,,0.93,0.94,,0.01,0.01,6,28,3361386.9,7884.0
2025-10-21T15:26:13.975497Z,KXNBA-26-MIL,Will the Milwaukee win the 2026 Pro Basketball Finals?,active,binary,0.01,0.02,,0.98,0.99,,0.01,0.01,1,29,3321653.52,13061.0
2025-10-21T15:26:14.047095Z,KXNBA-26-ATL,Will the Atlanta win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,,0.97,0.98,,0.01,0.01,2,28,3259103.88,2100.0
2025-10-21T15:26:14.119611Z,KXNBA-26-DET,Will the Detroit win the 2026 Pro Basketball Finals?,active,binary,0.01,0.02,,0.98,0.99,,0.01,0.01,1,29,3213562.54,1802.0
2025-10-21T15:26:14.188577Z,KXNBA-26-BOS,Will the Boston win the 2026 Pro Basketball Finals?,active,binary,0.01,0.03,,0.97,0.99,,0.02,0.02,1,29,3212699.68,5485.0
2025-10-21T15:26:14.268925Z,KXNBA-26-NOP,Will the New Orleans win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,30,2305366.51,3740.0
2025-10-21T15:26:14.351670Z,KXNBA-26-BKN,Will the Brooklyn win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,30,2252142.72,0.0
2025-10-21T15:26:14.433886Z,KXNBA-26-MIA,Will the Miami win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,26,2220807.08,0.0
2025-10-21T15:26:14.515903Z,KXNBA-26-POR,Will the Portland win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,28,2208722.88,0.0
2025-10-21T15:26:14.608984Z,KXNBA-26-MEM,Will the Memphis win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,27,2202178.56,25.0
2025-10-21T15:26:14.689152Z,KXNBA-26-PHX,Will the Phoenix win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,27,2198851.21,333.0
2025-10-21T15:26:14.772770Z,KXNBA-26-IND,Will the Indiana win the 2026 Pro Basketball Finals?,active,binary,0.0,0.02,,0.98,1.0,,0.02,0.02,0,28,2196544.66,31.0
2025-10-21T15:26:14.867894Z,KXNBA-26-TOR,Will the Toronto win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,28,2182029.17,0.0
2025-10-21T15:26:14.947239Z,KXNBA-26-SAC,Will the Sacramento win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,27,2181932.67,0.0
2025-10-21T15:26:15.031806Z,KXNBA-26-UTA,Will the Utah win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,29,2181065.07,0.0
2025-10-21T15:26:15.115365Z,KXNBA-26-WAS,Will the Washington win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,28,2180045.08,0.0
2025-10-21T15:26:15.182019Z,KXNBA-26-CHI,Will the Chicago win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,27,2174603.82,0.0
2025-10-21T15:26:15.266383Z,KXNBA-26-CHA,Will the Charlotte win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,,0.01,0.01,0,21,2160746.93,0.0
