timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,liquidity_dollars,volume_24h,odds_home_team,odds_away_team,odds_start_time,odds_market_type,odds_team,odds_price,odds_point,odds_last_fetch_time
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-168,Auburn at Missouri: Total Points,active,binary,,0.16,0.24,0.76,0.84,1519012.38,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-165,Auburn at Missouri: Total Points,active,binary,,0.21,0.28,0.72,0.79,1460277.83,64.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-162,Auburn at Missouri: Total Points,active,binary,,0.28,0.32,0.68,0.72,1201099.57,1593.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-159,Auburn at Missouri: Total Points,active,binary,,0.35,0.39,0.61,0.65,1342593.39,9.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-156,Auburn at Missouri: Total Points,active,binary,,0.44,0.46,0.54,0.56,1352778.82,129.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-153,Auburn at Missouri: Total Points,active,binary,,0.51,0.53,0.47,0.49,1447112.92,26778.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-150,Auburn at Missouri: Total Points,active,binary,,0.58,0.6,0.4,0.42,1366596.32,1422.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-147,Auburn at Missouri: Total Points,active,binary,,0.62,0.67,0.33,0.38,1228576.99,428.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-144,Auburn at Missouri: Total Points,active,binary,,0.69,0.73,0.27,0.31,981974.52,8.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-141,Auburn at Missouri: Total Points,active,binary,,0.73,0.8,0.2,0.27,1511769.17,51.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14FIUKENN-171,Florida International at Kennesaw St.: Total Points,active,binary,,0.56,0.61,0.39,0.44,22992.56,1914.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14FIUKENN-168,Florida International at Kennesaw St.: Total Points,active,binary,,0.6,0.65,0.35,0.4,10290.94,55.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14FIUKENN-165,Florida International at Kennesaw St.: Total Points,active,binary,,0.66,0.72,0.28,0.34,8710.72,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-164,Colorado at Cincinnati: Total Points,active,binary,,0.09,0.16,0.84,0.91,1514854.86,49.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-161,Colorado at Cincinnati: Total Points,active,binary,,0.13,0.2,0.8,0.87,1488441.76,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-158,Colorado at Cincinnati: Total Points,active,binary,,0.2,0.26,0.74,0.8,942850.29,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-155,Colorado at Cincinnati: Total Points,active,binary,,0.25,0.31,0.69,0.75,1287358.19,16.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-152,Colorado at Cincinnati: Total Points,active,binary,,0.32,0.36,0.64,0.68,1349475.72,20.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-149,Colorado at Cincinnati: Total Points,active,binary,,0.39,0.44,0.56,0.61,1387229.2,5170.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-146,Colorado at Cincinnati: Total Points,active,binary,,0.47,0.49,0.51,0.53,1414752.68,1650.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-143,Colorado at Cincinnati: Total Points,active,binary,,0.53,0.59,0.41,0.47,1229990.81,15.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-140,Colorado at Cincinnati: Total Points,active,binary,,0.6,0.66,0.34,0.4,962521.78,40.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-137,Colorado at Cincinnati: Total Points,active,binary,,0.68,0.72,0.28,0.32,1055791.95,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14COLOCIN-134,Colorado at Cincinnati: Total Points,active,binary,,0.72,0.79,0.21,0.28,1606797.11,18.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14SPCQUIN-143,Saint Peter's at Quinnipiac: Total Points,active,binary,,0.44,0.45,0.55,0.56,15533.89,1229.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14SPCQUIN-140,Saint Peter's at Quinnipiac: Total Points,active,binary,,0.51,0.53,0.47,0.49,20193.15,302.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14SPCQUIN-137,Saint Peter's at Quinnipiac: Total Points,active,binary,,0.59,0.61,0.39,0.41,10436.06,1.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14CCARMRSH-151,Coastal Carolina at Marshall: Total Points,active,binary,,0.47,0.5,0.5,0.53,1358742.71,37.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14CCARMRSH-148,Coastal Carolina at Marshall: Total Points,active,binary,,0.54,0.59,0.41,0.46,1409927.51,145.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14CCARMRSH-145,Coastal Carolina at Marshall: Total Points,active,binary,,0.59,0.66,0.34,0.41,1351039.96,1.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-170,East Carolina at South Florida: Total Points,active,binary,,0.2,0.27,0.73,0.8,1518647.83,23.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-167,East Carolina at South Florida: Total Points,active,binary,,0.26,0.3,0.7,0.74,1460835.34,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-164,East Carolina at South Florida: Total Points,active,binary,,0.33,0.37,0.63,0.67,1200741.07,72.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-161,East Carolina at South Florida: Total Points,active,binary,,0.41,0.43,0.57,0.59,1342046.69,186.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-158,East Carolina at South Florida: Total Points,active,binary,,0.47,0.48,0.52,0.53,1383967.74,57130.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-155,East Carolina at South Florida: Total Points,active,binary,,0.56,0.58,0.42,0.44,1419817.88,2677.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-152,East Carolina at South Florida: Total Points,active,binary,,0.63,0.67,0.33,0.37,1351583.68,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-149,East Carolina at South Florida: Total Points,active,binary,,0.7,0.73,0.27,0.3,1230658.21,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-146,East Carolina at South Florida: Total Points,active,binary,,0.72,0.79,0.21,0.28,981639.99,10.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-143,East Carolina at South Florida: Total Points,active,binary,,0.77,0.84,0.16,0.23,1509597.02,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ECUUSF-140,East Carolina at South Florida: Total Points,active,binary,,0.81,0.89,0.11,0.19,1632416.47,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-173,Ole Miss at Georgia: Total Points,active,binary,,0.15,0.22,0.78,0.85,1489170.25,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-170,Ole Miss at Georgia: Total Points,active,binary,,0.21,0.27,0.73,0.79,950631.19,71.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-167,Ole Miss at Georgia: Total Points,active,binary,,0.28,0.33,0.67,0.72,1296033.36,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-164,Ole Miss at Georgia: Total Points,active,binary,,0.35,0.38,0.62,0.65,1328205.26,1688.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-161,Ole Miss at Georgia: Total Points,active,binary,,0.44,0.46,0.54,0.56,1363325.97,5056.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-158,Ole Miss at Georgia: Total Points,active,binary,,0.5,0.53,0.47,0.5,1371255.32,4293.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-155,Ole Miss at Georgia: Total Points,active,binary,,0.58,0.6,0.4,0.42,1332338.52,290.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-152,Ole Miss at Georgia: Total Points,active,binary,,0.65,0.67,0.33,0.35,1204891.55,14.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-149,Ole Miss at Georgia: Total Points,active,binary,,0.7,0.73,0.27,0.3,1018690.61,1.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-146,Ole Miss at Georgia: Total Points,active,binary,,0.76,0.79,0.21,0.24,1576858.39,27.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14MISSUGA-143,Ole Miss at Georgia: Total Points,active,binary,,0.77,0.84,0.16,0.23,1632677.39,2204.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-165,Tulsa at Charlotte: Total Points,active,binary,,0.1,0.18,0.82,0.9,10095.82,9.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-162,Tulsa at Charlotte: Total Points,active,binary,,0.14,0.22,0.78,0.86,9709.15,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-159,Tulsa at Charlotte: Total Points,active,binary,,0.2,0.27,0.73,0.8,10362.72,28.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-156,Tulsa at Charlotte: Total Points,active,binary,,0.26,0.32,0.68,0.74,11057.88,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-153,Tulsa at Charlotte: Total Points,active,binary,,0.32,0.39,0.61,0.68,11277.88,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-150,Tulsa at Charlotte: Total Points,active,binary,,0.42,0.44,0.56,0.58,14549.63,2740.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-147,Tulsa at Charlotte: Total Points,active,binary,,0.48,0.5,0.5,0.52,85584.3,13469.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-144,Tulsa at Charlotte: Total Points,active,binary,,0.54,0.57,0.43,0.46,23210.12,289.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-141,Tulsa at Charlotte: Total Points,active,binary,,0.62,0.67,0.33,0.38,9341.46,42.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-138,Tulsa at Charlotte: Total Points,active,binary,,0.69,0.73,0.27,0.31,11220.8,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14TLSACHAR-135,Tulsa at Charlotte: Total Points,active,binary,,0.72,0.8,0.2,0.28,10090.46,56.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-161,Davidson at George Washington: Total Points,active,binary,,0.2,0.28,0.72,0.8,1516356.01,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-158,Davidson at George Washington: Total Points,active,binary,,0.27,0.31,0.69,0.73,1457218.92,26.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-155,Davidson at George Washington: Total Points,active,binary,,0.33,0.38,0.62,0.67,1197689.51,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-152,Davidson at George Washington: Total Points,active,binary,,0.43,0.45,0.55,0.57,1318977.59,103.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-149,Davidson at George Washington: Total Points,active,binary,,0.51,0.52,0.48,0.49,1386239.85,1434.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-146,Davidson at George Washington: Total Points,active,binary,,0.54,0.61,0.39,0.46,1408728.52,320.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-143,Davidson at George Washington: Total Points,active,binary,,0.61,0.68,0.32,0.39,1348579.22,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-140,Davidson at George Washington: Total Points,active,binary,,0.68,0.74,0.26,0.32,1227169.87,213.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-137,Davidson at George Washington: Total Points,active,binary,,0.73,0.8,0.2,0.27,979136.67,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-134,Davidson at George Washington: Total Points,active,binary,,0.78,0.86,0.14,0.22,1506929.03,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14DAVGW-131,Davidson at George Washington: Total Points,active,binary,,0.82,0.9,0.1,0.18,1629995.61,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14USMTROY-149,Southern Miss at Troy: Total Points,active,binary,,0.35,0.52,0.48,0.65,1362376.31,23.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14USMTROY-146,Southern Miss at Troy: Total Points,active,binary,,0.46,0.47,0.53,0.54,1383241.91,2865.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14USMTROY-143,Southern Miss at Troy: Total Points,active,binary,,0.53,0.56,0.44,0.47,1321405.94,68.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IONARID-145,Iona at Rider: Total Points,active,binary,,0.37,0.42,0.58,0.63,13565.86,3004.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IONARID-142,Iona at Rider: Total Points,active,binary,,0.46,0.47,0.53,0.54,60206.77,51034.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IONARID-139,Iona at Rider: Total Points,active,binary,,0.52,0.54,0.46,0.48,12629.61,1643.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14FURSAM-151,Furman at Samford: Total Points,active,binary,,0.48,0.49,0.51,0.52,47146.64,1203.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14FURSAM-148,Furman at Samford: Total Points,active,binary,,0.55,0.57,0.43,0.45,22211.26,7874.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14FURSAM-145,Furman at Samford: Total Points,active,binary,,0.61,0.65,0.35,0.39,10478.01,284.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-158,Iowa at Purdue: Total Points,active,binary,,0.18,0.25,0.75,0.82,1507695.99,615.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-155,Iowa at Purdue: Total Points,active,binary,,0.23,0.3,0.7,0.77,1487364.68,470.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-152,Iowa at Purdue: Total Points,active,binary,,0.3,0.35,0.65,0.7,948353.36,3056.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-149,Iowa at Purdue: Total Points,active,binary,,0.37,0.44,0.56,0.63,1292412.78,1974.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-146,Iowa at Purdue: Total Points,active,binary,,0.46,0.48,0.52,0.54,1347728.39,58477.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-143,Iowa at Purdue: Total Points,active,binary,,0.55,0.57,0.43,0.45,1400478.94,121150.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-140,Iowa at Purdue: Total Points,active,binary,,0.61,0.66,0.34,0.39,1354616.14,13942.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-137,Iowa at Purdue: Total Points,active,binary,,0.67,0.71,0.29,0.33,1314955.38,2501.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-134,Iowa at Purdue: Total Points,active,binary,,0.72,0.77,0.23,0.28,1199858.43,3524.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-131,Iowa at Purdue: Total Points,active,binary,,0.76,0.84,0.16,0.24,1015279.35,124.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-128,Iowa at Purdue: Total Points,active,binary,,0.86,0.89,0.11,0.14,1586763.8,5977.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-174,Butler at Xavier: Total Points,active,binary,,0.19,0.27,0.73,0.81,1508896.35,50.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-171,Butler at Xavier: Total Points,active,binary,,0.25,0.32,0.68,0.75,1487804.57,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-168,Butler at Xavier: Total Points,active,binary,,0.32,0.35,0.65,0.68,949955.8,22.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-165,Butler at Xavier: Total Points,active,binary,,0.38,0.41,0.59,0.62,1295434.59,1923.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-162,Butler at Xavier: Total Points,active,binary,,0.46,0.48,0.52,0.54,1372859.28,12552.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-159,Butler at Xavier: Total Points,active,binary,,0.54,0.57,0.43,0.46,1382273.46,5522.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-156,Butler at Xavier: Total Points,active,binary,,0.62,0.64,0.36,0.38,1355571.82,1199.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-153,Butler at Xavier: Total Points,active,binary,,0.67,0.71,0.29,0.33,1317115.45,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-150,Butler at Xavier: Total Points,active,binary,,0.73,0.77,0.23,0.27,1201906.17,10.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-147,Butler at Xavier: Total Points,active,binary,,0.75,0.82,0.18,0.25,1015853.11,120.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14BUTXAV-144,Butler at Xavier: Total Points,active,binary,,0.79,0.87,0.13,0.21,1573979.69,751.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ETSUWCU-151,East Tennessee St. at Western Carolina: Total Points,active,binary,,0.36,0.43,0.57,0.64,1296645.05,189.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ETSUWCU-148,East Tennessee St. at Western Carolina: Total Points,active,binary,,0.47,0.53,0.47,0.53,1232821.86,11772.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14ETSUWCU-145,East Tennessee St. at Western Carolina: Total Points,active,binary,,0.56,0.6,0.4,0.44,1281035.96,3135.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14CHATWOF-157,Chattanooga at Wofford: Total Points,active,binary,,0.09,0.47,0.53,0.91,1256927.27,838.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14CHATWOF-154,Chattanooga at Wofford: Total Points,active,binary,,0.11,0.84,0.16,0.89,1324203.51,10978.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14CHATWOF-151,Chattanooga at Wofford: Total Points,active,binary,,0.23,0.89,0.11,0.77,1300903.72,2711.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-163,VCU at Rhode Island: Total Points,active,binary,,0.11,0.44,0.56,0.89,1461725.95,437.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-160,VCU at Rhode Island: Total Points,active,binary,,0.15,0.32,0.68,0.85,1446815.87,939.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-157,VCU at Rhode Island: Total Points,active,binary,,0.26,0.52,0.48,0.74,917923.18,761.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-154,VCU at Rhode Island: Total Points,active,binary,,0.41,0.45,0.55,0.59,845742.23,1089.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-151,VCU at Rhode Island: Total Points,active,binary,,0.51,0.6,0.4,0.49,755197.14,7804.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-148,VCU at Rhode Island: Total Points,active,binary,,0.56,0.66,0.34,0.44,1288134.67,64818.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-145,VCU at Rhode Island: Total Points,active,binary,,0.74,0.83,0.17,0.26,1280660.51,41187.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-142,VCU at Rhode Island: Total Points,active,binary,,0.59,0.85,0.15,0.41,816651.34,7637.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-139,VCU at Rhode Island: Total Points,active,binary,,0.66,0.91,0.09,0.34,901077.52,1296.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-136,VCU at Rhode Island: Total Points,active,binary,,0.84,0.95,0.05,0.16,983317.9,1454.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-133,VCU at Rhode Island: Total Points,active,binary,,0.93,0.99,0.01,0.07,1541010.5,876.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBGAME-26JAN14TCUBYU-TCU,TCU at BYU Winner?,active,binary,,0.12,0.13,0.87,0.88,1493832.41,28558.0,BYU Cougars,TCU Horned Frogs,2026-01-14 23:00:00 EST,h2h,TCU Horned Frogs,7.584,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:18.016894-05:00,KXNCAAMBGAME-26JAN14TCUBYU-BYU,TCU at BYU Winner?,active,binary,,0.88,0.89,0.11,0.12,1526134.89,7728.0,BYU Cougars,TCU Horned Frogs,2026-01-14 23:00:00 EST,h2h,BYU Cougars,1.1,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:18.016894-05:00,KXNCAAMBGAME-26JAN14DUKECAL-DUKE,Duke at California Winner?,active,binary,,0.89,0.9,0.1,0.11,1750179.15,10219.0,California Golden Bears,Duke Blue Devils,2026-01-14 23:00:00 EST,h2h,Duke Blue Devils,1.084,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:18.016894-05:00,KXNCAAMBGAME-26JAN14DUKECAL-CAL,Duke at California Winner?,active,binary,,0.1,0.11,0.89,0.9,1748369.21,18615.0,California Golden Bears,Duke Blue Devils,2026-01-14 23:00:00 EST,h2h,California Golden Bears,8.710999999999999,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:18.016894-05:00,KXNCAAMBGAME-26JAN14ASUARIZ-ASU,Arizona St. at Arizona Winner?,active,binary,,0.03,0.05,0.95,0.97,1797682.89,107292.0,Arizona Wildcats,Arizona St Sun Devils,2026-01-14 22:30:00 EST,h2h,Arizona St Sun Devils,21.0,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:18.016894-05:00,KXNCAAMBGAME-26JAN14ASUARIZ-ARIZ,Arizona St. at Arizona Winner?,active,binary,,0.96,0.97,0.03,0.04,2141871.84,15397.0,Arizona Wildcats,Arizona St Sun Devils,2026-01-14 22:30:00 EST,h2h,Arizona Wildcats,1.01,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:18.016894-05:00,KXNCAAMBGAME-26JAN14MICHWASH-WASH,Michigan at Washington Winner?,active,binary,,0.12,0.13,0.87,0.88,2232106.64,56283.0,,,,,,,,
