ts,msg,dry_run,tickers
2025-11-08T04:43:12.471398Z,skip_no_bbo,KXNCAAFGAME-25OCT18PITTSYR-SYR
2025-11-08T04:43:12.602648Z,skip_no_bbo,KXNCAAFGAME-25OCT18PSUIOWA-IOWA
2025-11-08T04:43:12.740751Z,skip_no_bbo,KXNCAAFGAME-25OCT18PSUIOWA-PSU
2025-11-08T04:43:12.864968Z,skip_no_bbo,KXNCAAFGAME-25OCT18PURNW-NW
2025-11-08T04:43:13.001084Z,skip_no_bbo,KXNCAAFGAME-25OCT18PURNW-PUR
2025-11-08T04:43:13.138811Z,skip_no_bbo,KXNCAAFGAME-25OCT18SMUCLEM-CLEM
2025-11-08T04:43:13.274000Z,skip_no_bbo,KXNCAAFGAME-25OCT18SMUCLEM-SMU
2025-11-08T04:43:13.427484Z,skip_no_bbo,KXNCAAFGAME-25OCT18TEMCHAR-CHAR
2025-11-08T04:43:13.559853Z,skip_no_bbo,KXNCAAFGAME-25OCT18TEMCHAR-TEM
2025-11-08T04:43:13.694064Z,skip_no_bbo,KXNCAAFGAME-25OCT18TENNALA-ALA
2025-11-08T04:43:13.838609Z,skip_no_bbo,KXNCAAFGAME-25OCT18TENNALA-TENN
2025-11-08T04:43:13.990498Z,skip_no_bbo,KXNCAAFGAME-25OCT18TEXUK-TEX
2025-11-08T04:43:14.182649Z,skip_no_bbo,KXNCAAFGAME-25OCT18TEXUK-UK
2025-11-08T04:43:14.330212Z,skip_no_bbo,KXNCAAFGAME-25OCT18TROYULM-TROY
2025-11-08T04:43:14.467008Z,skip_no_bbo,KXNCAAFGAME-25OCT18TROYULM-ULM
2025-11-08T04:43:14.593268Z,skip_no_bbo,KXNCAAFGAME-25OCT18TTUASU-ASU
2025-11-08T04:43:14.724249Z,skip_no_bbo,KXNCAAFGAME-25OCT18TTUASU-TTU
2025-11-08T04:43:14.866325Z,skip_no_bbo,KXNCAAFGAME-25OCT18TXAMARK-ARK
2025-11-08T04:43:14.980887Z,skip_no_bbo,KXNCAAFGAME-25OCT18TXAMARK-TXAM
2025-11-08T04:43:15.155648Z,skip_no_bbo,KXNCAAFGAME-25OCT18TXSTMRSH-MRSH
2025-11-08T04:43:15.296435Z,skip_no_bbo,KXNCAAFGAME-25OCT18TXSTMRSH-TXST
2025-11-08T04:43:15.443204Z,skip_no_bbo,KXNCAAFGAME-25OCT18UNLVBSU-BSU
2025-11-08T04:43:15.612998Z,skip_no_bbo,KXNCAAFGAME-25OCT18UNLVBSU-UNLV
2025-11-08T04:43:15.820042Z,skip_no_bbo,KXNCAAFGAME-25OCT18USCND-ND
2025-11-08T04:43:15.967476Z,skip_no_bbo,KXNCAAFGAME-25OCT18USCND-USC
2025-11-08T04:43:16.102736Z,skip_no_bbo,KXNCAAFGAME-25OCT18USMULL-ULL
2025-11-08T04:43:16.245381Z,skip_no_bbo,KXNCAAFGAME-25OCT18USMULL-USM
2025-11-08T04:43:16.377305Z,skip_no_bbo,KXNCAAFGAME-25OCT18UTAHBYU-BYU
2025-11-08T04:43:16.524294Z,skip_no_bbo,KXNCAAFGAME-25OCT18UTAHBYU-UTAH
2025-11-08T04:43:16.665239Z,skip_no_bbo,KXNCAAFGAME-25OCT18UTSAUNT-UNT
2025-11-08T04:43:16.817671Z,skip_no_bbo,KXNCAAFGAME-25OCT18UTSAUNT-UTSA
2025-11-08T04:43:16.981398Z,skip_no_bbo,KXNCAAFGAME-25OCT18WASHMICH-MICH
2025-11-08T04:43:17.154478Z,skip_no_bbo,KXNCAAFGAME-25OCT18WASHMICH-WASH
2025-11-08T04:43:17.309080Z,skip_no_bbo,KXNCAAFGAME-25OCT18WSUUVA-UVA
2025-11-08T04:43:17.460457Z,skip_no_bbo,KXNCAAFGAME-25OCT18WSUUVA-WSU
2025-11-08T04:43:17.602386Z,skip_no_bbo,KXNCAAFGAME-25OCT18WVUUCF-UCF
2025-11-08T04:43:17.749641Z,skip_no_bbo,KXNCAAFGAME-25OCT18WVUUCF-WVU
2025-11-08T04:43:17.885432Z,skip_no_bbo,KXNCAAFGAME-25OCT18WYOAFA-AFA
2025-11-08T04:43:18.062973Z,skip_no_bbo,KXNCAAFGAME-25OCT18WYOAFA-WYO
2025-11-08T04:43:18.198828Z,skip_no_bbo,KXNCAAFGAME-25OCT21KENNFIU-FIU
2025-11-08T04:43:18.344346Z,skip_no_bbo,KXNCAAFGAME-25OCT21KENNFIU-KENN
2025-11-08T04:43:18.505468Z,skip_no_bbo,KXNCAAFGAME-25OCT21WKULT-LT
2025-11-08T04:43:18.642114Z,skip_no_bbo,KXNCAAFGAME-25OCT21WKULT-WKU
2025-11-08T04:43:18.813825Z,skip_no_bbo,KXNCAAFGAME-25OCT22MOSUNMSU-MOSU
2025-11-08T04:43:18.944897Z,skip_no_bbo,KXNCAAFGAME-25OCT22MOSUNMSU-NMSU
2025-11-08T04:43:19.082053Z,skip_no_bbo,KXNCAAFGAME-25OCT22MTUDEL-DEL
2025-11-08T04:43:19.220822Z,skip_no_bbo,KXNCAAFGAME-25OCT22MTUDEL-MTU
2025-11-08T04:43:19.390101Z,skip_no_bbo,KXNCAAFGAME-25OCT23USAGAST-GAST
2025-11-08T04:43:19.532421Z,skip_no_bbo,KXNCAAFGAME-25OCT23USAGAST-USA
2025-11-08T04:43:19.671898Z,skip_no_bbo,KXNCAAFGAME-25OCT24BSUNEV-BSU
2025-11-08T04:43:19.797528Z,skip_no_bbo,KXNCAAFGAME-25OCT24BSUNEV-NEV
2025-11-08T04:43:19.947081Z,skip_no_bbo,KXNCAAFGAME-25OCT24CALVT-CAL
2025-11-08T04:43:20.079563Z,skip_no_bbo,KXNCAAFGAME-25OCT24CALVT-VT
2025-11-08T04:43:20.235754Z,skip_no_bbo,KXNCAAFGAME-25OCT24UNTCHAR-CHAR
2025-11-08T04:43:20.383587Z,skip_no_bbo,KXNCAAFGAME-25OCT24UNTCHAR-UNT
2025-11-08T04:43:20.539223Z,skip_no_bbo,KXNCAAFGAME-25OCT25AKRBUFF-AKR
2025-11-08T04:43:20.650742Z,skip_no_bbo,KXNCAAFGAME-25OCT25AKRBUFF-BUFF
2025-11-08T04:43:20.788038Z,skip_no_bbo,KXNCAAFGAME-25OCT25ALASCAR-ALA
2025-11-08T04:43:20.922662Z,skip_no_bbo,KXNCAAFGAME-25OCT25ALASCAR-SCAR
2025-11-08T04:43:21.058755Z,skip_no_bbo,KXNCAAFGAME-25OCT25APPODU-APP
2025-11-08T04:43:21.210491Z,skip_no_bbo,KXNCAAFGAME-25OCT25APPODU-ODU
2025-11-08T04:43:21.397336Z,skip_no_bbo,KXNCAAFGAME-25OCT25AUBARK-ARK
2025-11-08T04:43:21.580234Z,skip_no_bbo,KXNCAAFGAME-25OCT25AUBARK-AUB
2025-11-08T04:43:21.709300Z,skip_no_bbo,KXNCAAFGAME-25OCT25BALLNIU-BALL
2025-11-08T04:43:21.853246Z,skip_no_bbo,KXNCAAFGAME-25OCT25BALLNIU-NIU
2025-11-08T04:43:22.030784Z,skip_no_bbo,KXNCAAFGAME-25OCT25BAYCIN-BAY
2025-11-08T04:43:22.162629Z,skip_no_bbo,KXNCAAFGAME-25OCT25BAYCIN-CIN
2025-11-08T04:43:22.366784Z,skip_no_bbo,KXNCAAFGAME-25OCT25BCLOU-BC
2025-11-08T04:43:22.503272Z,skip_no_bbo,KXNCAAFGAME-25OCT25BCLOU-LOU
2025-11-08T04:43:22.624889Z,skip_no_bbo,KXNCAAFGAME-25OCT25BGSUKENT-BGSU
2025-11-08T04:43:22.761398Z,skip_no_bbo,KXNCAAFGAME-25OCT25BGSUKENT-KENT
2025-11-08T04:43:22.903865Z,skip_no_bbo,KXNCAAFGAME-25OCT25BYUISU-BYU
2025-11-08T04:43:23.017850Z,skip_no_bbo,KXNCAAFGAME-25OCT25BYUISU-ISU
2025-11-08T04:43:23.152130Z,skip_no_bbo,KXNCAAFGAME-25OCT25COLOUTAH-COLO
2025-11-08T04:43:23.280974Z,skip_no_bbo,KXNCAAFGAME-25OCT25COLOUTAH-UTAH
2025-11-08T04:43:23.432554Z,skip_no_bbo,KXNCAAFGAME-25OCT25CONNRICE-CONN
2025-11-08T04:43:23.561203Z,skip_no_bbo,KXNCAAFGAME-25OCT25CONNRICE-RICE
2025-11-08T04:43:23.722926Z,skip_no_bbo,KXNCAAFGAME-25OCT25CSUWYO-CSU
2025-11-08T04:43:23.891615Z,skip_no_bbo,KXNCAAFGAME-25OCT25CSUWYO-WYO
2025-11-08T04:43:24.008176Z,skip_no_bbo,KXNCAAFGAME-25OCT25FAUNAVY-FAU
2025-11-08T04:43:24.130034Z,skip_no_bbo,KXNCAAFGAME-25OCT25FAUNAVY-NAVY
2025-11-08T04:43:24.259004Z,skip_no_bbo,KXNCAAFGAME-25OCT25GASOARST-ARST
2025-11-08T04:43:24.398814Z,skip_no_bbo,KXNCAAFGAME-25OCT25GASOARST-GASO
2025-11-08T04:43:24.546208Z,skip_no_bbo,KXNCAAFGAME-25OCT25HOUASU-ASU
2025-11-08T04:43:24.685050Z,skip_no_bbo,KXNCAAFGAME-25OCT25HOUASU-HOU
2025-11-08T04:43:24.817980Z,skip_no_bbo,KXNCAAFGAME-25OCT25ILLWASH-ILL
2025-11-08T04:43:24.966943Z,skip_no_bbo,KXNCAAFGAME-25OCT25ILLWASH-WASH
2025-11-08T04:43:25.102194Z,skip_no_bbo,KXNCAAFGAME-25OCT25KSUKU-KSU
2025-11-08T04:43:25.259132Z,skip_no_bbo,KXNCAAFGAME-25OCT25KSUKU-KU
2025-11-08T04:43:25.390422Z,skip_no_bbo,KXNCAAFGAME-25OCT25MASSCMU-CMU
2025-11-08T04:43:25.534070Z,skip_no_bbo,KXNCAAFGAME-25OCT25MASSCMU-MASS
2025-11-08T04:43:25.744518Z,skip_no_bbo,KXNCAAFGAME-25OCT25MICHMSU-MICH
2025-11-08T04:43:25.896587Z,skip_no_bbo,KXNCAAFGAME-25OCT25MICHMSU-MSU
2025-11-08T04:43:26.034746Z,skip_no_bbo,KXNCAAFGAME-25OCT25MINNIOWA-IOWA
2025-11-08T04:43:26.171031Z,skip_no_bbo,KXNCAAFGAME-25OCT25MINNIOWA-MINN
2025-11-08T04:43:26.311586Z,skip_no_bbo,KXNCAAFGAME-25OCT25MISSOKLA-MISS
2025-11-08T04:43:26.445813Z,skip_no_bbo,KXNCAAFGAME-25OCT25MISSOKLA-OKLA
2025-11-08T04:43:26.594567Z,skip_no_bbo,KXNCAAFGAME-25OCT25MIZZVAN-MIZZ
2025-11-08T04:43:26.741868Z,skip_no_bbo,KXNCAAFGAME-25OCT25MIZZVAN-VAN
2025-11-08T04:43:26.930136Z,skip_no_bbo,KXNCAAFGAME-25OCT25NCSTPITT-NCST
2025-11-08T04:43:27.126507Z,skip_no_bbo,KXNCAAFGAME-25OCT25NCSTPITT-PITT
2025-11-08T04:43:27.379931Z,skip_no_bbo,KXNCAAFGAME-25OCT25NWNEB-NEB
2025-11-08T04:43:27.555239Z,skip_no_bbo,KXNCAAFGAME-25OCT25NWNEB-NW
2025-11-08T04:43:27.700046Z,skip_no_bbo,KXNCAAFGAME-25OCT25OHIOEMU-EMU
2025-11-08T04:43:27.859768Z,skip_no_bbo,KXNCAAFGAME-25OCT25OHIOEMU-OHIO
2025-11-08T04:43:28.002040Z,skip_no_bbo,KXNCAAFGAME-25OCT25OKSTTTU-OKST
2025-11-08T04:43:28.128352Z,skip_no_bbo,KXNCAAFGAME-25OCT25OKSTTTU-TTU
2025-11-08T04:43:28.278944Z,skip_no_bbo,KXNCAAFGAME-25OCT25RUTGPUR-PUR
2025-11-08T04:43:28.450999Z,skip_no_bbo,KXNCAAFGAME-25OCT25RUTGPUR-RUTG
2025-11-08T04:43:28.607450Z,skip_no_bbo,KXNCAAFGAME-25OCT25SDSUFRES-FRES
2025-11-08T04:43:28.736676Z,skip_no_bbo,KXNCAAFGAME-25OCT25SDSUFRES-SDSU
2025-11-08T04:43:28.870476Z,skip_no_bbo,KXNCAAFGAME-25OCT25SMUWAKE-SMU
2025-11-08T04:43:29.025792Z,skip_no_bbo,KXNCAAFGAME-25OCT25SMUWAKE-WAKE
2025-11-08T04:43:29.165998Z,skip_no_bbo,KXNCAAFGAME-25OCT25STANMIA-MIA
2025-11-08T04:43:29.322540Z,skip_no_bbo,KXNCAAFGAME-25OCT25STANMIA-STAN
2025-11-08T04:43:29.474494Z,skip_no_bbo,KXNCAAFGAME-25OCT25SYRGT-GT
2025-11-08T04:43:29.609967Z,skip_no_bbo,KXNCAAFGAME-25OCT25SYRGT-SYR
2025-11-08T04:43:29.752494Z,skip_no_bbo,KXNCAAFGAME-25OCT25TCUWVU-TCU
2025-11-08T04:43:29.889851Z,skip_no_bbo,KXNCAAFGAME-25OCT25TCUWVU-WVU
2025-11-08T04:43:30.038347Z,skip_no_bbo,KXNCAAFGAME-25OCT25TEMTLSA-TEM
2025-11-08T04:43:30.203619Z,skip_no_bbo,KXNCAAFGAME-25OCT25TEMTLSA-TLSA
2025-11-08T04:43:30.335801Z,skip_no_bbo,KXNCAAFGAME-25OCT25TENNUK-TENN
2025-11-08T04:43:30.502053Z,skip_no_bbo,KXNCAAFGAME-25OCT25TENNUK-UK
2025-11-08T04:43:30.638756Z,skip_no_bbo,KXNCAAFGAME-25OCT25TEXMSST-MSST
2025-11-08T04:43:30.770734Z,skip_no_bbo,KXNCAAFGAME-25OCT25TEXMSST-TEX
2025-11-08T04:43:30.910769Z,skip_no_bbo,KXNCAAFGAME-25OCT25TOLWSU-TOL
2025-11-08T04:43:31.048074Z,skip_no_bbo,KXNCAAFGAME-25OCT25TOLWSU-WSU
2025-11-08T04:43:31.190075Z,skip_no_bbo,KXNCAAFGAME-25OCT25TXAMLSU-LSU
2025-11-08T04:43:31.324006Z,skip_no_bbo,KXNCAAFGAME-25OCT25TXAMLSU-TXAM
2025-11-08T04:43:31.462640Z,skip_no_bbo,KXNCAAFGAME-25OCT25UCLAIND-IND
2025-11-08T04:43:31.643016Z,skip_no_bbo,KXNCAAFGAME-25OCT25UCLAIND-UCLA
2025-11-08T04:43:31.784840Z,skip_no_bbo,KXNCAAFGAME-25OCT25ULLTROY-TROY
2025-11-08T04:43:31.918748Z,skip_no_bbo,KXNCAAFGAME-25OCT25ULLTROY-ULL
2025-11-08T04:43:32.038530Z,skip_no_bbo,KXNCAAFGAME-25OCT25ULMUSM-ULM
2025-11-08T04:43:32.173925Z,skip_no_bbo,KXNCAAFGAME-25OCT25ULMUSM-USM
2025-11-08T04:43:32.344585Z,skip_no_bbo,KXNCAAFGAME-25OCT25USFMEM-MEM
2025-11-08T04:43:32.468514Z,skip_no_bbo,KXNCAAFGAME-25OCT25USFMEM-USF
2025-11-08T04:43:32.602601Z,skip_no_bbo,KXNCAAFGAME-25OCT25USUUNM-UNM
2025-11-08T04:43:32.765210Z,skip_no_bbo,KXNCAAFGAME-25OCT25USUUNM-USU
2025-11-08T04:43:32.900202Z,skip_no_bbo,KXNCAAFGAME-25OCT25UVAUNC-UNC
2025-11-08T04:43:33.031519Z,skip_no_bbo,KXNCAAFGAME-25OCT25UVAUNC-UVA
2025-11-08T04:43:33.204565Z,skip_no_bbo,KXNCAAFGAME-25OCT25WISORE-ORE
2025-11-08T04:43:34.373387Z,skip_no_bbo,KXNCAAFGAME-25OCT25WISORE-WIS
2025-11-08T04:43:34.560622Z,skip_no_bbo,KXNCAAFGAME-25OCT25WMUM-OH-M-OH
2025-11-08T04:43:34.771678Z,skip_no_bbo,KXNCAAFGAME-25OCT25WMUM-OH-WMU
2025-11-08T04:43:34.968964Z,skip_no_bbo,KXNCAAFGAME-25OCT28JMUTXST-JMU
2025-11-08T04:43:35.102414Z,skip_no_bbo,KXNCAAFGAME-25OCT28JMUTXST-TXST
2025-11-08T04:43:35.264013Z,skip_no_bbo,KXNCAAFGAME-25OCT28UTEPKENN-KENN
2025-11-08T04:43:35.507677Z,skip_no_bbo,KXNCAAFGAME-25OCT28UTEPKENN-UTEP
2025-11-08T04:43:35.671654Z,skip_no_bbo,KXNCAAFGAME-25OCT29FIUMOSU-FIU
2025-11-08T04:43:35.839263Z,skip_no_bbo,KXNCAAFGAME-25OCT29FIUMOSU-MOSU
2025-11-08T04:43:35.991282Z,skip_no_bbo,KXNCAAFGAME-25OCT29JVSTMTU-JVST
2025-11-08T04:43:36.133443Z,skip_no_bbo,KXNCAAFGAME-25OCT29JVSTMTU-MTU
2025-11-08T04:43:36.289848Z,skip_no_bbo,KXNCAAFGAME-25OCT30MRSHCCAR-CCAR
2025-11-08T04:43:36.429038Z,skip_no_bbo,KXNCAAFGAME-25OCT30MRSHCCAR-MRSH
2025-11-08T04:43:36.554049Z,skip_no_bbo,KXNCAAFGAME-25OCT30TULNUTSA-TULN
2025-11-08T04:43:36.702373Z,skip_no_bbo,KXNCAAFGAME-25OCT30TULNUTSA-UTSA
2025-11-08T04:43:36.842499Z,skip_no_bbo,KXNCAAFGAME-25OCT31MEMRICE-MEM
2025-11-08T04:43:37.011657Z,skip_no_bbo,KXNCAAFGAME-25OCT31MEMRICE-RICE
2025-11-08T04:43:37.164776Z,skip_no_bbo,KXNCAAFGAME-25OCT31SHSULT-LT
2025-11-08T04:43:37.292184Z,skip_no_bbo,KXNCAAFGAME-25OCT31SHSULT-SHSU
2025-11-08T04:43:37.483702Z,skip_no_bbo,KXNCAAFGAME-25OCT31UNCSYR-SYR
2025-11-08T04:43:37.606554Z,skip_no_bbo,KXNCAAFGAME-25OCT31UNCSYR-UNC
2025-11-08T04:43:37.741390Z,skip_no_bbo,KXNCAAFGAME-25SEP01TCUUNC-TCU
2025-11-08T04:43:37.872832Z,skip_no_bbo,KXNCAAFGAME-25SEP01TCUUNC-UNC
2025-11-08T04:43:38.004630Z,skip_no_bbo,KXNCAAFGAME-25SEP05EWUBSU-BSU
2025-11-08T04:43:38.137350Z,skip_no_bbo,KXNCAAFGAME-25SEP05EWUBSU-EWU
2025-11-08T04:43:38.279115Z,skip_no_bbo,KXNCAAFGAME-25SEP05JMULOU-JMU
2025-11-08T04:43:38.418060Z,skip_no_bbo,KXNCAAFGAME-25SEP05JMULOU-LOU
2025-11-08T04:43:38.541823Z,skip_no_bbo,KXNCAAFGAME-25SEP05NIUMD-MD
2025-11-08T04:43:38.678661Z,skip_no_bbo,KXNCAAFGAME-25SEP05NIUMD-NIU
2025-11-08T04:43:38.805494Z,skip_no_bbo,KXNCAAFGAME-25SEP05WIUNW-NW
2025-11-08T04:43:38.928110Z,skip_no_bbo,KXNCAAFGAME-25SEP05WIUNW-WIU
2025-11-08T04:43:39.074610Z,skip_no_bbo,KXNCAAFGAME-25SEP06AKRNEB-AKR
2025-11-08T04:43:39.238135Z,skip_no_bbo,KXNCAAFGAME-25SEP06AKRNEB-NEB
2025-11-08T04:43:39.707704Z,skip_no_bbo,KXNCAAFGAME-25SEP06ARMYKSU-ARMY
2025-11-08T04:43:39.844274Z,skip_no_bbo,KXNCAAFGAME-25SEP06ARMYKSU-KSU
2025-11-08T04:43:40.017465Z,skip_no_bbo,KXNCAAFGAME-25SEP06ARSTARK-ARK
2025-11-08T04:43:41.182346Z,skip_no_bbo,KXNCAAFGAME-25SEP06ARSTARK-ARST
2025-11-08T04:43:41.326351Z,skip_no_bbo,KXNCAAFGAME-25SEP06ASUMSST-ASU
2025-11-08T04:43:41.483861Z,skip_no_bbo,KXNCAAFGAME-25SEP06ASUMSST-MSST
2025-11-08T04:43:41.611722Z,skip_no_bbo,KXNCAAFGAME-25SEP06BALLAUB-AUB
2025-11-08T04:43:41.782282Z,skip_no_bbo,KXNCAAFGAME-25SEP06BALLAUB-BALL
2025-11-08T04:43:41.952685Z,skip_no_bbo,KXNCAAFGAME-25SEP06BAYSMU-BAY
2025-11-08T04:43:42.096083Z,skip_no_bbo,KXNCAAFGAME-25SEP06BAYSMU-SMU
2025-11-08T04:43:42.218030Z,skip_no_bbo,KXNCAAFGAME-25SEP06BCMSU-BC
2025-11-08T04:43:42.360752Z,skip_no_bbo,KXNCAAFGAME-25SEP06BCMSU-MSU
2025-11-08T04:43:42.509123Z,skip_no_bbo,KXNCAAFGAME-25SEP06BGSUCIN-BGSU
2025-11-08T04:43:42.632961Z,skip_no_bbo,KXNCAAFGAME-25SEP06BGSUCIN-CIN
2025-11-08T04:43:42.787449Z,skip_no_bbo,KXNCAAFGAME-25SEP06BRYMASS-BRY
2025-11-08T04:43:42.924580Z,skip_no_bbo,KXNCAAFGAME-25SEP06BRYMASS-MASS
2025-11-08T04:43:43.054365Z,skip_no_bbo,KXNCAAFGAME-25SEP06CAMPECU-CAMP
2025-11-08T04:43:43.193884Z,skip_no_bbo,KXNCAAFGAME-25SEP06CAMPECU-ECU
2025-11-08T04:43:43.358089Z,skip_no_bbo,KXNCAAFGAME-25SEP06CHSOCCAR-CCAR
2025-11-08T04:43:43.488027Z,skip_no_bbo,KXNCAAFGAME-25SEP06CHSOCCAR-CHSO
2025-11-08T04:43:43.621694Z,skip_no_bbo,KXNCAAFGAME-25SEP06CMUPITT-CMU
2025-11-08T04:43:43.776789Z,skip_no_bbo,KXNCAAFGAME-25SEP06CMUPITT-PITT
2025-11-08T04:43:43.915900Z,skip_no_bbo,KXNCAAFGAME-25SEP06CONNSYR-CONN
2025-11-08T04:43:44.049423Z,skip_no_bbo,KXNCAAFGAME-25SEP06CONNSYR-SYR
2025-11-08T04:43:44.216605Z,skip_no_bbo,KXNCAAFGAME-25SEP06COOKMIA-COOK
2025-11-08T04:43:44.382899Z,skip_no_bbo,KXNCAAFGAME-25SEP06COOKMIA-MIA
2025-11-08T04:43:44.506778Z,skip_no_bbo,KXNCAAFGAME-25SEP06CPUTAH-CP
2025-11-08T04:43:44.633316Z,skip_no_bbo,KXNCAAFGAME-25SEP06CPUTAH-UTAH
2025-11-08T04:43:44.776169Z,skip_no_bbo,KXNCAAFGAME-25SEP06DELCOLO-COLO
2025-11-08T04:43:44.908240Z,skip_no_bbo,KXNCAAFGAME-25SEP06DELCOLO-DEL
2025-11-08T04:43:45.050569Z,skip_no_bbo,KXNCAAFGAME-25SEP06ETSUTENN-ETSU
2025-11-08T04:43:45.211456Z,skip_no_bbo,KXNCAAFGAME-25SEP06ETSUTENN-TENN
2025-11-08T04:43:45.395820Z,skip_no_bbo,KXNCAAFGAME-25SEP06FAMUFAU-FAMU
2025-11-08T04:43:45.569093Z,skip_no_bbo,KXNCAAFGAME-25SEP06FAMUFAU-FAU
2025-11-08T04:43:45.718529Z,skip_no_bbo,KXNCAAFGAME-25SEP06FIUPSU-FIU
2025-11-08T04:43:45.844868Z,skip_no_bbo,KXNCAAFGAME-25SEP06FIUPSU-PSU
2025-11-08T04:43:45.979819Z,skip_no_bbo,KXNCAAFGAME-25SEP06FRESORST-FRES
2025-11-08T04:43:46.139331Z,skip_no_bbo,KXNCAAFGAME-25SEP06FRESORST-ORST
2025-11-08T04:43:46.266424Z,skip_no_bbo,KXNCAAFGAME-25SEP06GASOUSC-GASO
2025-11-08T04:43:46.413990Z,skip_no_bbo,KXNCAAFGAME-25SEP06GASOUSC-USC
2025-11-08T04:43:46.557861Z,skip_no_bbo,KXNCAAFGAME-25SEP06GRAMOSU-GRAM
2025-11-08T04:43:46.701192Z,skip_no_bbo,KXNCAAFGAME-25SEP06GRAMOSU-OSU
2025-11-08T04:43:46.828831Z,skip_no_bbo,KXNCAAFGAME-25SEP06HOURICE-HOU
2025-11-08T04:43:46.965118Z,skip_no_bbo,KXNCAAFGAME-25SEP06HOURICE-RICE
2025-11-08T04:43:47.107891Z,skip_no_bbo,KXNCAAFGAME-25SEP06HOWTEM-HOW
2025-11-08T04:43:47.242946Z,skip_no_bbo,KXNCAAFGAME-25SEP06HOWTEM-TEM
2025-11-08T04:43:47.377186Z,skip_no_bbo,KXNCAAFGAME-25SEP06IDSTUNM-IDST
2025-11-08T04:43:47.523523Z,skip_no_bbo,KXNCAAFGAME-25SEP06IDSTUNM-UNM
2025-11-08T04:43:47.705971Z,skip_no_bbo,KXNCAAFGAME-25SEP06ILLDUKE-DUKE
2025-11-08T04:43:47.834045Z,skip_no_bbo,KXNCAAFGAME-25SEP06ILLDUKE-ILL
2025-11-08T04:43:47.987022Z,skip_no_bbo,KXNCAAFGAME-25SEP06IOWAISU-IOWA
2025-11-08T04:43:48.129778Z,skip_no_bbo,KXNCAAFGAME-25SEP06IOWAISU-ISU
2025-11-08T04:43:48.267523Z,skip_no_bbo,KXNCAAFGAME-25SEP06JKSTUSM-JKST
2025-11-08T04:43:48.455430Z,skip_no_bbo,KXNCAAFGAME-25SEP06JKSTUSM-USM
2025-11-08T04:43:48.590733Z,skip_no_bbo,KXNCAAFGAME-25SEP06KENNIND-IND
2025-11-08T04:43:48.724637Z,skip_no_bbo,KXNCAAFGAME-25SEP06KENNIND-KENN
2025-11-08T04:43:48.904426Z,skip_no_bbo,KXNCAAFGAME-25SEP06KENTTTU-KENT
2025-11-08T04:43:49.032942Z,skip_no_bbo,KXNCAAFGAME-25SEP06KENTTTU-TTU
2025-11-08T04:43:49.168214Z,skip_no_bbo,KXNCAAFGAME-25SEP06KUMIZZ-KU
2025-11-08T04:43:49.301141Z,skip_no_bbo,KXNCAAFGAME-25SEP06KUMIZZ-MIZZ
2025-11-08T04:43:49.469957Z,skip_no_bbo,KXNCAAFGAME-25SEP06LIBJVST-JVST
2025-11-08T04:43:49.627588Z,skip_no_bbo,KXNCAAFGAME-25SEP06LIBJVST-LIB
2025-11-08T04:43:49.778922Z,skip_no_bbo,KXNCAAFGAME-25SEP06LINWAPP-APP
2025-11-08T04:43:49.922341Z,skip_no_bbo,KXNCAAFGAME-25SEP06LINWAPP-LINW
2025-11-08T04:43:50.059653Z,skip_no_bbo,KXNCAAFGAME-25SEP06LIUEMU-EMU
2025-11-08T04:43:50.193473Z,skip_no_bbo,KXNCAAFGAME-25SEP06LIUEMU-LIU
2025-11-08T04:43:50.329913Z,skip_no_bbo,KXNCAAFGAME-25SEP06LTLSU-LSU
2025-11-08T04:43:50.480242Z,skip_no_bbo,KXNCAAFGAME-25SEP06LTLSU-LT
2025-11-08T04:43:50.638419Z,skip_no_bbo,KXNCAAFGAME-25SEP06M-OHRUTG-M-OH
2025-11-08T04:43:50.784674Z,skip_no_bbo,KXNCAAFGAME-25SEP06M-OHRUTG-RUTG
2025-11-08T04:43:50.918849Z,skip_no_bbo,KXNCAAFGAME-25SEP06MCNSULL-MCNS
2025-11-08T04:43:51.068926Z,skip_no_bbo,KXNCAAFGAME-25SEP06MCNSULL-ULL
2025-11-08T04:43:51.221405Z,skip_no_bbo,KXNCAAFGAME-25SEP06MEMGAST-GAST
2025-11-08T04:43:51.424856Z,skip_no_bbo,KXNCAAFGAME-25SEP06MEMGAST-MEM
2025-11-08T04:43:51.659836Z,skip_no_bbo,KXNCAAFGAME-25SEP06MICHOKLA-MICH
2025-11-08T04:43:51.810558Z,skip_no_bbo,KXNCAAFGAME-25SEP06MICHOKLA-OKLA
2025-11-08T04:43:52.011406Z,skip_no_bbo,KXNCAAFGAME-25SEP06MISSUK-MISS
2025-11-08T04:43:52.192945Z,skip_no_bbo,KXNCAAFGAME-25SEP06MISSUK-UK
2025-11-08T04:43:52.318194Z,skip_no_bbo,KXNCAAFGAME-25SEP06MOSUMRSH-MOSU
2025-11-08T04:43:52.453497Z,skip_no_bbo,KXNCAAFGAME-25SEP06MOSUMRSH-MRSH
2025-11-08T04:43:52.629244Z,skip_no_bbo,KXNCAAFGAME-25SEP06MTUWIS-MTU
2025-11-08T04:43:52.737338Z,skip_no_bbo,KXNCAAFGAME-25SEP06MTUWIS-WIS
2025-11-08T04:43:52.907649Z,skip_no_bbo,KXNCAAFGAME-25SEP06NCATUCF-NCAT
