timestamp,ticker,title,status,market_type,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth,no_depth,liquidity_dollars,volume_24h
2025-11-07T23:17:58.643227Z,KXNCAAFGAME-25NOV15NCSTMIA-NCST,North Carolina St. at Miami (FL) Winner?,active,binary,0.23,0.02,0.28,0.02,0.72,0.02,0.77,0.02,0.05,0.05,23,30,1114572.29,96.0
2025-11-07T23:17:58.706891Z,KXNCAAFGAME-25NOV15NCSTMIA-MIA,North Carolina St. at Miami (FL) Winner?,active,binary,0.76,0.02,0.79,0.02,0.21,0.02,0.24,0.02,0.03,0.03,36,18,1168730.38,6385.0
2025-11-07T23:17:58.775485Z,KXNCAAFGAME-25NOV15ARIZCIN-CIN,Arizona at Cincinnati Winner?,active,binary,0.65,0.02,0.75,0.02,0.25,0.02,0.35,0.02,0.1,0.1,30,16,988017.35,0.0
2025-11-07T23:17:58.839304Z,KXNCAAFGAME-25NOV15ARIZCIN-ARIZ,Arizona at Cincinnati Winner?,active,binary,0.25,0.02,0.48,0.02,0.52,0.02,0.75,0.02,0.23,0.23,25,24,1021322.62,0.0
2025-11-07T23:17:58.917504Z,KXNCAAFGAME-25NOV15MSSTMIZZ-MSST,Mississippi St. at Missouri Winner?,active,binary,0.26,0.02,0.46,0.02,0.54,0.02,0.74,0.02,0.2,0.2,26,26,1037201.32,252.0
2025-11-07T23:17:58.981434Z,KXNCAAFGAME-25NOV15MSSTMIZZ-MIZZ,Mississippi St. at Missouri Winner?,active,binary,0.65,0.02,0.69,0.02,0.31,0.02,0.35,0.02,0.04,0.04,39,17,1037427.36,1178.0
2025-11-07T23:17:59.046896Z,KXNCAAFGAME-25NOV15WISIND-WIS,Wisconsin at Indiana Winner?,active,binary,0.06,0.02,0.08,0.02,0.92,0.02,0.94,0.02,0.02,0.02,6,36,822667.33,100.0
2025-11-07T23:17:59.108688Z,KXNCAAFGAME-25NOV15WISIND-IND,Wisconsin at Indiana Winner?,active,binary,0.94,0.02,0.96,0.02,0.04,0.02,0.06,0.02,0.02,0.02,43,4,822483.16,91.0
2025-11-07T23:17:59.171370Z,KXNCAAFGAME-25NOV15AFACONN-CONN,Air Force at UConn Winner?,active,binary,0.52,0.02,0.81,0.02,0.19,0.02,0.48,0.02,0.29,0.29,33,13,991200.37,1.0
2025-11-07T23:17:59.238761Z,KXNCAAFGAME-25NOV15AFACONN-AFA,Air Force at UConn Winner?,active,binary,0.25,0.02,0.49,0.02,0.51,0.02,0.75,0.02,0.24,0.24,25,18,981320.49,2.0
2025-11-07T23:17:59.300876Z,KXNCAAFGAME-25NOV15USFNAVY-USF,South Florida at Navy Winner?,active,binary,0.58,0.02,0.81,0.02,0.19,0.02,0.42,0.02,0.23,0.23,19,13,983690.65,9.0
2025-11-07T23:17:59.369063Z,KXNCAAFGAME-25NOV15USFNAVY-NAVY,South Florida at Navy Winner?,active,binary,0.25,0.02,0.39,0.02,0.61,0.02,0.75,0.02,0.14,0.14,12,20,979328.34,9.0
2025-11-07T23:17:59.432077Z,KXNCAAFGAME-25NOV14MINNORE-ORE,Minnesota at Oregon Winner?,active,binary,0.88,0.02,0.93,0.02,0.07,0.02,0.12,0.02,0.05,0.05,27,6,927936.34,1292.0
