timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,liquidity_dollars,volume_24h
2026-01-12T18:29:27.929935-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU2,Houston wins by over 2.5 points?,active,binary,,0.52,0.54,,,,
2026-01-12T18:29:27.930005-05:00,KXNCAAMBSPREAD-26JAN12UMESNORF-NORF8,Norfolk St. wins by over 8.5 Points?,active,binary,,0.38,0.42,,,,
2026-01-12T18:29:27.930073-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-145,North Carolina Central at Morgan St.: Total Points,active,binary,,0.38,0.45,,,,
2026-01-12T18:29:27.930139-05:00,KXNBAGAME-26JAN12LALSAC-SAC,Los Angeles L at Sacramento Winner?,active,binary,,0.24,0.25,,,,
2026-01-12T18:29:27.930217-05:00,KXNCAAMBGAME-26JAN12HCULAM-LAM,Houston Christian at Lamar Winner?,active,binary,,0.76,0.77,,,,
2026-01-12T18:29:27.930285-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU7,Houston wins by over 7.5 points?,active,binary,,0.29,0.3,,,,
2026-01-12T18:29:27.930362-05:00,KXNFLTOTAL-26JAN12HOUPIT-45,Houston at Pittsburgh: Total Points,active,binary,,0.28,0.3,,,,
2026-01-12T18:29:27.930420-05:00,KXNBASPREAD-26JAN12UTACLE-CLE22,Cleveland wins by over 22.5 Points?,active,binary,,0.24,0.26,,,,
2026-01-12T18:29:27.930492-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,,,,
2026-01-12T18:29:27.930537-05:00,KXNBASPREAD-26JAN12LALSAC-LAL9,Los Angeles L wins by over 9.5 Points?,active,binary,,0.49,0.5,,,,
2026-01-12T18:29:27.930608-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-SCST1,South Carolina St. wins by over 1.5 Points?,active,binary,,0.48,0.49,,,,
2026-01-12T18:29:27.930665-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:27.930716-05:00,KXNBASPREAD-26JAN12BKNDAL-DAL4,Dallas wins by over 4.5 Points?,active,binary,,0.46,0.48,,,,
2026-01-12T18:29:27.930782-05:00,KXNCAAMBGAME-26JAN12SCSTCOPP-SCST,South Carolina St. at Coppin St. Winner?,active,binary,,0.52,0.53,,,,
2026-01-12T18:29:27.930842-05:00,KXNCAAMBGAME-26JAN12SCSTCOPP-COPP,South Carolina St. at Coppin St. Winner?,active,binary,,0.47,0.48,,,,
2026-01-12T18:29:28.928000-05:00,KXNFLSPREAD-26JAN12HOUPIT-PIT9,Pittsburgh wins by over 9.5 points?,active,binary,,0.15,0.17,,,,
2026-01-12T18:29:28.928223-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU10,Houston wins by over 10.5 points?,active,binary,,0.23,0.24,,,,
2026-01-12T18:29:28.928363-05:00,KXNFLSPREAD-26JAN12HOUPIT-PIT10,Pittsburgh wins by over 10.5 points?,active,binary,,0.12,0.13,,,,
2026-01-12T18:29:28.928459-05:00,KXNFLSPREAD-26JAN12HOUPIT-PIT13,Pittsburgh wins by over 13.5 points?,active,binary,,0.09,0.1,,,,
2026-01-12T18:29:28.928524-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU17,Houston wins by over 17.5 points?,active,binary,,0.09,0.11,,,,
2026-01-12T18:29:28.928577-05:00,KXNFLSPREAD-26JAN12HOUPIT-PIT3,Pittsburgh wins by over 3.5 points?,active,binary,,0.3,0.31,,,,
2026-01-12T18:29:28.928632-05:00,KXNFLSPREAD-26JAN12HOUPIT-PIT6,Pittsburgh wins by over 6.5 points?,active,binary,,0.22,0.24,,,,
2026-01-12T18:29:28.928684-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU7,Houston wins by over 7.5 points?,active,binary,,0.29,0.3,,,,
2026-01-12T18:29:28.928774-05:00,KXNFLSPREAD-26JAN12HOUPIT-PIT7,Pittsburgh wins by over 7.5 points?,active,binary,,0.18,0.2,,,,
2026-01-12T18:29:28.928874-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU14,Houston wins by over 14.5 points?,active,binary,,0.15,0.17,,,,
2026-01-12T18:29:28.928978-05:00,KXNFLSPREAD-26JAN12HOUPIT-PIT14,Pittsburgh wins by over 14.5 points?,active,binary,,0.06,0.08,,,,
2026-01-12T18:29:28.929070-05:00,KXNBATOTAL-26JAN12LALSAC-222,Los Angeles L at Sacramento: Total Points,active,binary,,0.64,0.68,,,,
2026-01-12T18:29:28.929153-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-SCST1,South Carolina St. wins by over 1.5 Points?,active,binary,,0.48,0.49,,,,
2026-01-12T18:29:28.929210-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-COPP2,Coppin St. wins by over 2.5 Points?,active,binary,,0.41,0.44,,,,
2026-01-12T18:29:28.929431-05:00,KXNCAAMBSPREAD-26JAN12UMESNORF-NORF8,Norfolk St. wins by over 8.5 Points?,active,binary,,0.38,0.41,,,,
2026-01-12T18:29:28.929514-05:00,KXNBASPREAD-26JAN12BKNDAL-DAL4,Dallas wins by over 4.5 Points?,active,binary,,0.46,0.48,,,,
2026-01-12T18:29:28.929576-05:00,KXNBAGAME-26JAN12UTACLE-CLE,Utah at Cleveland Winner?,active,binary,,0.82,0.83,,,,
2026-01-12T18:29:28.929670-05:00,KXNBAGAME-26JAN12PHITOR-TOR,Philadelphia at Toronto Winner?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:28.929732-05:00,KXNCAAMBGAME-26JAN12SCSTCOPP-SCST,South Carolina St. at Coppin St. Winner?,active,binary,,0.52,0.53,,,,
2026-01-12T18:29:28.929782-05:00,KXNBAGAME-26JAN12LALSAC-LAL,Los Angeles L at Sacramento Winner?,active,binary,,0.76,0.77,,,,
2026-01-12T18:29:28.929833-05:00,KXNFLTOTAL-26JAN12HOUPIT-36,Houston at Pittsburgh: Total Points,active,binary,,0.56,0.57,,,,
2026-01-12T18:29:28.929914-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU6,Houston wins by over 6.5 points?,active,binary,,0.34,0.36,,,,
2026-01-12T18:29:28.929969-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-MORG2,Morgan St. wins by over 2.5 Points?,active,binary,,0.41,0.45,,,,
2026-01-12T18:29:28.930021-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-NCCU1,North Carolina Central wins by over 1.5 Points?,active,binary,,0.48,0.49,,,,
2026-01-12T18:29:28.930067-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-NCCU4,North Carolina Central wins by over 4.5 Points?,active,binary,,0.32,0.34,,,,
2026-01-12T18:29:28.930119-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-NCCU,North Carolina Central at Morgan St. Winner?,active,binary,,0.51,0.52,,,,
2026-01-12T18:29:28.930177-05:00,KXNBAGAME-26JAN12UTACLE-UTA,Utah at Cleveland Winner?,active,binary,,0.18,0.19,,,,
2026-01-12T18:29:28.930241-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU2,Houston wins by over 2.5 points?,active,binary,,0.52,0.53,,,,
2026-01-12T18:29:28.930302-05:00,KXNCAAMBGAME-26JAN12SCSTCOPP-COPP,South Carolina St. at Coppin St. Winner?,active,binary,,0.47,0.48,,,,
2026-01-12T18:29:28.930363-05:00,KXNBAGAME-26JAN12CHALAC-CHA,Charlotte at Los Angeles C Winner?,active,binary,,0.36,0.37,,,,
2026-01-12T18:29:28.930410-05:00,KXNBAGAME-26JAN12CHALAC-LAC,Charlotte at Los Angeles C Winner?,active,binary,,0.63,0.64,,,,
2026-01-12T18:29:28.930469-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-145,North Carolina Central at Morgan St.: Total Points,active,binary,,0.38,0.4,,,,
2026-01-12T18:29:28.930527-05:00,KXNBASPREAD-26JAN12UTACLE-CLE22,Cleveland wins by over 22.5 Points?,active,binary,,0.24,0.26,,,,
2026-01-12T18:29:28.930582-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-148,North Carolina Central at Morgan St.: Total Points,active,binary,,0.31,0.32,,,,
2026-01-12T18:29:28.930656-05:00,KXNCAAMBGAME-26JAN12UNOSELA-UNO,New Orleans at Southeastern Louisiana Winner?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:28.930710-05:00,KXNBAGAME-26JAN12LALSAC-SAC,Los Angeles L at Sacramento Winner?,active,binary,,0.24,0.25,,,,
2026-01-12T18:29:28.930795-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,,,,
2026-01-12T18:29:28.930858-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU3,Houston wins by over 3.5 points?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:28.930901-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-MORG,North Carolina Central at Morgan St. Winner?,active,binary,,0.5,0.52,,,,
2026-01-12T18:29:28.930950-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:29.927468-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-MORG,North Carolina Central at Morgan St. Winner?,active,binary,,0.5,0.52,,,,
2026-01-12T18:29:29.927735-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-148,North Carolina Central at Morgan St.: Total Points,active,binary,,0.31,0.32,,,,
2026-01-12T18:29:29.928007-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-NCCU1,North Carolina Central wins by over 1.5 Points?,active,binary,,0.48,0.49,,,,
2026-01-12T18:29:29.928148-05:00,KXNCAAMBGAME-26JAN12UNOSELA-UNO,New Orleans at Southeastern Louisiana Winner?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:29.928237-05:00,KXNBAGAME-26JAN12LALSAC-SAC,Los Angeles L at Sacramento Winner?,active,binary,,0.24,0.25,,,,
2026-01-12T18:29:29.928321-05:00,KXNBAGAME-26JAN12LALSAC-LAL,Los Angeles L at Sacramento Winner?,active,binary,,0.76,0.77,,,,
2026-01-12T18:29:29.928408-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-151,North Carolina Central at Morgan St.: Total Points,active,binary,,0.23,0.25,,,,
2026-01-12T18:29:29.928503-05:00,KXNBAGAME-26JAN12UTACLE-CLE,Utah at Cleveland Winner?,active,binary,,0.81,0.83,,,,
2026-01-12T18:29:29.928572-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-COPP2,Coppin St. wins by over 2.5 Points?,active,binary,,0.41,0.44,,,,
2026-01-12T18:29:29.928630-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-SCST1,South Carolina St. wins by over 1.5 Points?,active,binary,,0.48,0.49,,,,
2026-01-12T18:29:29.928683-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-SCST4,South Carolina St. wins by over 4.5 Points?,active,binary,,0.38,0.39,,,,
2026-01-12T18:29:29.928740-05:00,KXNCAAMBGAME-26JAN12SCSTCOPP-COPP,South Carolina St. at Coppin St. Winner?,active,binary,,0.47,0.48,,,,
2026-01-12T18:29:29.928818-05:00,KXNCAAMBGAME-26JAN12SCSTCOPP-SCST,South Carolina St. at Coppin St. Winner?,active,binary,,0.52,0.53,,,,
2026-01-12T18:29:29.928894-05:00,KXNBATOTAL-26JAN12LALSAC-219,Los Angeles L at Sacramento: Total Points,active,binary,,0.69,0.73,,,,
2026-01-12T18:29:29.929108-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU3,Houston wins by over 3.5 points?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:29.929227-05:00,KXNBASPREAD-26JAN12BKNDAL-DAL4,Dallas wins by over 4.5 Points?,active,binary,,0.46,0.48,,,,
2026-01-12T18:29:29.929306-05:00,KXNBAGAME-26JAN12CHALAC-LAC,Charlotte at Los Angeles C Winner?,active,binary,,0.63,0.64,,,,
2026-01-12T18:29:29.929372-05:00,KXNBAGAME-26JAN12BKNDAL-DAL,Brooklyn at Dallas Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:29.929421-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-145,North Carolina Central at Morgan St.: Total Points,active,binary,,0.37,0.39,,,,
2026-01-12T18:29:29.929479-05:00,KXNBAGAME-26JAN12BKNDAL-BKN,Brooklyn at Dallas Winner?,active,binary,,0.4,0.41,,,,
2026-01-12T18:29:29.929569-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,,,,
2026-01-12T18:29:29.929629-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:30.929330-05:00,KXNBATOTAL-26JAN12LALSAC-219,Los Angeles L at Sacramento: Total Points,active,binary,,0.69,0.73,,,,
2026-01-12T18:29:30.929747-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-148,North Carolina Central at Morgan St.: Total Points,active,binary,,0.31,0.32,,,,
2026-01-12T18:29:30.929983-05:00,KXNBAGAME-26JAN12CHALAC-LAC,Charlotte at Los Angeles C Winner?,active,binary,,0.63,0.64,,,,
2026-01-12T18:29:30.930174-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-SCST1,South Carolina St. wins by over 1.5 Points?,active,binary,,0.48,0.49,,,,
2026-01-12T18:29:30.930325-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU2,Houston wins by over 2.5 points?,active,binary,,0.52,0.53,,,,
2026-01-12T18:29:30.930468-05:00,KXNBASPREAD-26JAN12UTACLE-CLE16,Cleveland wins by over 16.5 Points?,active,binary,,0.38,0.4,,,,
2026-01-12T18:29:30.930617-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-NCCU4,North Carolina Central wins by over 4.5 Points?,active,binary,,0.32,0.33,,,,
2026-01-12T18:29:30.930754-05:00,KXNCAAMBGAME-26JAN12GRAMFAMU-GRAM,Grambling St. at Florida A&M Winner?,active,binary,,0.52,0.55,,,,
2026-01-12T18:29:30.930886-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,,,,
2026-01-12T18:29:30.931016-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:31.929387-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-MORG,North Carolina Central at Morgan St. Winner?,active,binary,,0.5,0.52,,,,
2026-01-12T18:29:31.929688-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-148,North Carolina Central at Morgan St.: Total Points,active,binary,,0.31,0.32,,,,
2026-01-12T18:29:31.929963-05:00,KXNBASPREAD-26JAN12PHITOR-PHI8,Philadelphia wins by over 8.5 Points?,active,binary,,0.31,0.33,,,,
2026-01-12T18:29:31.930055-05:00,KXNCAAWBGAME-26JAN12ALAMIZZ-ALA,Alabama at Missouri Winner?,active,binary,,0.87,0.88,,,,
2026-01-12T18:29:31.930145-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-COPP2,Coppin St. wins by over 2.5 Points?,active,binary,,0.42,0.44,,,,
2026-01-12T18:29:31.930244-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-MORG2,Morgan St. wins by over 2.5 Points?,active,binary,,0.41,0.45,,,,
2026-01-12T18:29:31.930305-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-151,North Carolina Central at Morgan St.: Total Points,active,binary,,0.23,0.25,,,,
2026-01-12T18:29:31.930365-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU2,Houston wins by over 2.5 points?,active,binary,,0.52,0.53,,,,
2026-01-12T18:29:31.930433-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU3,Houston wins by over 3.5 points?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:31.930550-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-145,North Carolina Central at Morgan St.: Total Points,active,binary,,0.37,0.39,,,,
2026-01-12T18:29:31.930639-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-NCCU,North Carolina Central at Morgan St. Winner?,active,binary,,0.51,0.52,,,,
2026-01-12T18:29:31.930717-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,,,,
2026-01-12T18:29:31.930789-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:31.930845-05:00,KXNBASPREAD-26JAN12UTACLE-CLE13,Cleveland wins by over 13.5 Points?,active,binary,,0.47,0.49,,,,
2026-01-12T18:29:31.930908-05:00,KXNBATOTAL-26JAN12LALSAC-216,Los Angeles L at Sacramento: Total Points,active,binary,,0.75,0.78,,,,
2026-01-12T18:29:31.930969-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU6,Houston wins by over 6.5 points?,active,binary,,0.34,0.36,,,,
2026-01-12T18:29:31.931037-05:00,KXNBAGAME-26JAN12BKNDAL-BKN,Brooklyn at Dallas Winner?,active,binary,,0.4,0.41,,,,
2026-01-12T18:29:32.929212-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-145,North Carolina Central at Morgan St.: Total Points,active,binary,,0.37,0.39,,,,
2026-01-12T18:29:32.929470-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-NCCU1,North Carolina Central wins by over 1.5 Points?,active,binary,,0.48,0.49,,,,
2026-01-12T18:29:32.957167-05:00,KXNBAGAME-26JAN12PHITOR-PHI,Philadelphia at Toronto Winner?,active,binary,,0.57,0.58,,,,
2026-01-12T18:29:32.958475-05:00,KXNBAGAME-26JAN12CHALAC-CHA,Charlotte at Los Angeles C Winner?,active,binary,,0.36,0.37,,,,
2026-01-12T18:29:32.959760-05:00,KXNFLTOTAL-26JAN12HOUPIT-39,Houston at Pittsburgh: Total Points,active,binary,,0.45,0.46,,,,
2026-01-12T18:29:32.959993-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-151,North Carolina Central at Morgan St.: Total Points,active,binary,,0.23,0.25,,,,
2026-01-12T18:29:32.960082-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU3,Houston wins by over 3.5 points?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:32.960145-05:00,KXNBASPREAD-26JAN12UTACLE-CLE10,Cleveland wins by over 10.5 Points?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:32.960198-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:32.960255-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-COPP2,Coppin St. wins by over 2.5 Points?,active,binary,,0.42,0.44,,,,
2026-01-12T18:29:32.960304-05:00,KXNBASPREAD-26JAN12BKNDAL-DAL4,Dallas wins by over 4.5 Points?,active,binary,,0.46,0.48,,,,
2026-01-12T18:29:32.960356-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,,,,
2026-01-12T18:29:33.928816-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-148,North Carolina Central at Morgan St.: Total Points,active,binary,,0.31,0.32,,,,
2026-01-12T18:29:33.929081-05:00,KXNFLTOTAL-26JAN12HOUPIT-39,Houston at Pittsburgh: Total Points,active,binary,,0.45,0.46,,,,
2026-01-12T18:29:33.929331-05:00,KXNCAAMBGAME-26JAN12UNOSELA-UNO,New Orleans at Southeastern Louisiana Winner?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:33.929443-05:00,KXNBAGAME-26JAN12BOSIND-BOS,Boston at Indiana Winner?,active,binary,,0.65,0.66,,,,
2026-01-12T18:29:33.929552-05:00,KXNCAAMBGAME-26JAN12AMCCETAM-ETAM,Texas A&M-Corpus Christi at East Texas A&M Winner?,active,binary,,0.34,0.35,,,,
2026-01-12T18:29:33.929629-05:00,KXNCAAMBSPREAD-26JAN12ALCNALST-ALST7,Alabama St. wins by over 7.5 Points?,active,binary,,0.53,0.56,,,,
2026-01-12T18:29:33.929734-05:00,KXNCAAMBSPREAD-26JAN12ALCNALST-ALST10,Alabama St. wins by over 10.5 Points?,active,binary,,0.4,0.43,,,,
2026-01-12T18:29:33.929838-05:00,KXNBAGAME-26JAN12PHITOR-PHI,Philadelphia at Toronto Winner?,active,binary,,0.57,0.58,,,,
2026-01-12T18:29:33.929919-05:00,KXNBASPREAD-26JAN12UTACLE-CLE10,Cleveland wins by over 10.5 Points?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:33.930016-05:00,KXNBASPREAD-26JAN12UTACLE-CLE13,Cleveland wins by over 13.5 Points?,active,binary,,0.47,0.49,,,,
2026-01-12T18:29:33.930088-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-NCCU1,North Carolina Central wins by over 1.5 Points?,active,binary,,0.48,0.49,,,,
2026-01-12T18:29:33.930168-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:33.930220-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU6,Houston wins by over 6.5 points?,active,binary,,0.34,0.36,,,,
2026-01-12T18:29:33.930277-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,,,,
2026-01-12T18:29:34.928532-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-COPP2,Coppin St. wins by over 2.5 Points?,active,binary,,0.42,0.44,,,,
2026-01-12T18:29:34.928808-05:00,KXNCAAMBSPREAD-26JAN12SOUCOOK-COOK3,Bethune-Cookman wins by over 3.5 Points?,active,binary,,0.53,0.54,,,,
2026-01-12T18:29:34.929064-05:00,KXNBASPREAD-26JAN12UTACLE-CLE10,Cleveland wins by over 10.5 Points?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:34.929215-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-NCCU,North Carolina Central at Morgan St. Winner?,active,binary,,0.51,0.52,,,,
2026-01-12T18:29:34.929301-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-MORG2,Morgan St. wins by over 2.5 Points?,active,binary,,0.41,0.45,,,,
2026-01-12T18:29:34.929361-05:00,KXNCAAMBGAME-26JAN12IWSFA-IW,Incarnate Word at Stephen F. Austin Winner?,active,binary,,0.21,0.22,,,,
2026-01-12T18:29:34.929461-05:00,KXNFLSPREAD-26JAN12HOUPIT-PIT14,Pittsburgh wins by over 14.5 points?,active,binary,,0.06,0.08,,,,
2026-01-12T18:29:34.929532-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-145,North Carolina Central at Morgan St.: Total Points,active,binary,,0.37,0.39,,,,
2026-01-12T18:29:34.929594-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-148,North Carolina Central at Morgan St.: Total Points,active,binary,,0.31,0.32,,,,
2026-01-12T18:29:34.929648-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU3,Houston wins by over 3.5 points?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:34.929699-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-MORG,North Carolina Central at Morgan St. Winner?,active,binary,,0.5,0.52,,,,
2026-01-12T18:29:34.929755-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-151,North Carolina Central at Morgan St.: Total Points,active,binary,,0.23,0.25,,,,
2026-01-12T18:29:34.929861-05:00,KXNBAGAME-26JAN12BOSIND-IND,Boston at Indiana Winner?,active,binary,,0.34,0.35,,,,
2026-01-12T18:29:34.929953-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU6,Houston wins by over 6.5 points?,active,binary,,0.35,0.36,,,,
2026-01-12T18:29:34.930035-05:00,KXNBAGAME-26JAN12CHALAC-CHA,Charlotte at Los Angeles C Winner?,active,binary,,0.36,0.37,,,,
2026-01-12T18:29:34.930106-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,,,,
2026-01-12T18:29:34.930269-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:34.930338-05:00,KXNBATOTAL-26JAN12UTACLE-265,Utah at Cleveland: Total Points,active,binary,,0.19,0.2,,,,
2026-01-12T18:29:35.929045-05:00,KXNCAAMBSPREAD-26JAN12UMESNORF-NORF8,Norfolk St. wins by over 8.5 Points?,active,binary,,0.38,0.42,,,,
2026-01-12T18:29:35.930132-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-145,North Carolina Central at Morgan St.: Total Points,active,binary,,0.37,0.39,,,,
2026-01-12T18:29:35.930288-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-NCCU1,North Carolina Central wins by over 1.5 Points?,active,binary,,0.48,0.49,,,,
2026-01-12T18:29:35.930398-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-NCCU,North Carolina Central at Morgan St. Winner?,active,binary,,0.51,0.52,,,,
2026-01-12T18:29:35.930482-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-MORG,North Carolina Central at Morgan St. Winner?,active,binary,,0.5,0.52,,,,
2026-01-12T18:29:35.930558-05:00,KXNFLSPREAD-26JAN12HOUPIT-HOU3,Houston wins by over 3.5 points?,active,binary,,0.42,0.43,,,,
2026-01-12T18:29:35.930619-05:00,KXNCAAMBTOTAL-26JAN12NCCUMORG-151,North Carolina Central at Morgan St.: Total Points,active,binary,,0.23,0.25,,,,
2026-01-12T18:29:35.930742-05:00,KXNBATOTAL-26JAN12UTACLE-265,Utah at Cleveland: Total Points,active,binary,,0.19,0.2,,,,
2026-01-12T18:29:35.930845-05:00,KXNBAGAME-26JAN12UTACLE-CLE,Utah at Cleveland Winner?,active,binary,,0.81,0.83,,,,
2026-01-12T18:29:35.930924-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,,,,
2026-01-12T18:29:35.930986-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,,,,
2026-01-12T18:29:36.928284-05:00,KXNFLTOTAL-26JAN12HOUPIT-27,Houston at Pittsburgh: Total Points,active,binary,,0.81,0.82,,,,
2026-01-12T18:29:36.929237-05:00,KXNBAGAME-26JAN12LALSAC-SAC,Los Angeles L at Sacramento Winner?,active,binary,,0.24,0.25,,,,
2026-01-12T18:29:36.929440-05:00,KXNBAGAME-26JAN12LALSAC-LAL,Los Angeles L at Sacramento Winner?,active,binary,,0.76,0.77,,,,
2026-01-12T18:29:36.929575-05:00,KXNBAGAME-26JAN12BOSIND-BOS,Boston at Indiana Winner?,active,binary,,0.65,0.66,,,,
2026-01-12T18:29:36.929695-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-MORG,North Carolina Central at Morgan St. Winner?,active,binary,,0.5,0.52,,,,
2026-01-12T18:29:36.929815-05:00,KXNCAAMBGAME-26JAN12UMESNORF-NORF,Maryland-Eastern Shore at Norfolk St. Winner?,active,binary,,0.71,0.72,,,,
2026-01-12T18:29:36.929925-05:00,KXNBATOTAL-26JAN12UTACLE-265,Utah at Cleveland: Total Points,active,binary,,0.19,0.2,,,,
